sample_id,run_tag,frame_idx,track_id,class_name,status,crop_path,crop_width,crop_height,lane_id,source
20260409_043053_f608_t72,20260409_043053,608,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f608_t72.jpg,61,55,fast_lane_1,candidate_normal
20260409_043053_f609_t72,20260409_043053,609,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f609_t72.jpg,59,53,fast_lane_1,candidate_normal
20260409_043053_f610_t72,20260409_043053,610,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f610_t72.jpg,58,53,fast_lane_1,candidate_normal
20260409_043053_f611_t72,20260409_043053,611,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f611_t72.jpg,56,51,fast_lane_1,candidate_normal
20260409_043053_f612_t72,20260409_043053,612,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f612_t72.jpg,55,51,fast_lane_1,candidate_normal
20260409_043053_f613_t71,20260409_043053,613,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f613_t71.jpg,54,48,,candidate_normal
20260409_043053_f614_t71,20260409_043053,614,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f614_t71.jpg,54,48,,candidate_normal
20260409_043053_f615_t71,20260409_043053,615,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f615_t71.jpg,55,49,,candidate_normal
20260409_043053_f615_t72,20260409_043053,615,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f615_t72.jpg,54,51,fast_lane_1,candidate_normal
20260409_043053_f616_t71,20260409_043053,616,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f616_t71.jpg,55,49,,candidate_normal
20260409_043053_f616_t72,20260409_043053,616,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f616_t72.jpg,55,51,fast_lane_1,candidate_normal
20260409_043053_f617_t71,20260409_043053,617,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f617_t71.jpg,54,48,,candidate_normal
20260409_043053_f617_t72,20260409_043053,617,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f617_t72.jpg,53,50,fast_lane_1,candidate_normal
20260409_043053_f618_t72,20260409_043053,618,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f618_t72.jpg,53,50,fast_lane_1,candidate_normal
20260409_043053_f619_t72,20260409_043053,619,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f619_t72.jpg,52,50,,candidate_normal
20260409_043053_f619_t74,20260409_043053,619,74,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f619_t74.jpg,151,49,,candidate_normal
20260409_043053_f619_t71,20260409_043053,619,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f619_t71.jpg,52,46,,candidate_normal
20260409_043053_f620_t72,20260409_043053,620,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f620_t72.jpg,51,48,,candidate_normal
20260409_043053_f620_t74,20260409_043053,620,74,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f620_t74.jpg,195,62,,candidate_normal
20260409_043053_f620_t71,20260409_043053,620,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f620_t71.jpg,53,47,,candidate_normal
20260409_043053_f621_t72,20260409_043053,621,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f621_t72.jpg,50,48,,candidate_normal
20260409_043053_f621_t74,20260409_043053,621,74,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f621_t74.jpg,234,74,,candidate_normal
20260409_043053_f621_t71,20260409_043053,621,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f621_t71.jpg,53,47,,candidate_normal
20260409_043053_f621_t75,20260409_043053,621,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f621_t75.jpg,64,61,,candidate_normal
20260409_043053_f622_t72,20260409_043053,622,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f622_t72.jpg,51,49,,candidate_normal
20260409_043053_f622_t74,20260409_043053,622,74,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f622_t74.jpg,263,85,,candidate_normal
20260409_043053_f622_t71,20260409_043053,622,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f622_t71.jpg,52,47,,candidate_normal
20260409_043053_f622_t75,20260409_043053,622,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f622_t75.jpg,75,72,,candidate_normal
20260409_043053_f623_t74,20260409_043053,623,74,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f623_t74.jpg,267,93,,candidate_normal
20260409_043053_f623_t71,20260409_043053,623,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f623_t71.jpg,52,46,,candidate_normal
20260409_043053_f623_t75,20260409_043053,623,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f623_t75.jpg,82,79,,candidate_normal
20260409_043053_f624_t71,20260409_043053,624,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f624_t71.jpg,51,45,,candidate_normal
20260409_043053_f624_t75,20260409_043053,624,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f624_t75.jpg,90,89,,candidate_normal
20260409_043053_f624_t72,20260409_043053,624,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f624_t72.jpg,49,46,,candidate_normal
20260409_043053_f625_t71,20260409_043053,625,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f625_t71.jpg,51,45,,candidate_normal
20260409_043053_f625_t75,20260409_043053,625,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f625_t75.jpg,95,97,,candidate_normal
20260409_043053_f625_t76,20260409_043053,625,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f625_t76.jpg,93,90,,candidate_normal
20260409_043053_f625_t72,20260409_043053,625,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f625_t72.jpg,48,46,,candidate_normal
20260409_043053_f626_t71,20260409_043053,626,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f626_t71.jpg,50,45,,candidate_normal
20260409_043053_f626_t75,20260409_043053,626,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f626_t75.jpg,101,96,,candidate_normal
20260409_043053_f626_t76,20260409_043053,626,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f626_t76.jpg,89,86,fast_lane_1,candidate_normal
20260409_043053_f626_t72,20260409_043053,626,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f626_t72.jpg,47,46,,candidate_normal
20260409_043053_f627_t71,20260409_043053,627,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f627_t71.jpg,50,44,,candidate_normal
20260409_043053_f627_t75,20260409_043053,627,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f627_t75.jpg,100,93,,candidate_normal
20260409_043053_f627_t76,20260409_043053,627,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f627_t76.jpg,87,84,fast_lane_1,candidate_normal
20260409_043053_f627_t72,20260409_043053,627,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f627_t72.jpg,48,46,,candidate_normal
20260409_043053_f628_t71,20260409_043053,628,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f628_t71.jpg,50,45,,candidate_normal
20260409_043053_f628_t75,20260409_043053,628,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f628_t75.jpg,97,91,,candidate_normal
20260409_043053_f628_t76,20260409_043053,628,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f628_t76.jpg,89,85,fast_lane_1,candidate_normal
20260409_043053_f628_t72,20260409_043053,628,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f628_t72.jpg,48,47,,candidate_normal
20260409_043053_f629_t71,20260409_043053,629,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f629_t71.jpg,50,45,,candidate_normal
20260409_043053_f629_t75,20260409_043053,629,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f629_t75.jpg,96,89,,candidate_normal
20260409_043053_f629_t76,20260409_043053,629,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f629_t76.jpg,85,82,fast_lane_1,candidate_normal
20260409_043053_f629_t72,20260409_043053,629,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f629_t72.jpg,47,46,,candidate_normal
20260409_043053_f630_t75,20260409_043053,630,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f630_t75.jpg,93,86,,candidate_normal
20260409_043053_f630_t76,20260409_043053,630,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f630_t76.jpg,81,77,fast_lane_1,candidate_normal
20260409_043053_f630_t72,20260409_043053,630,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f630_t72.jpg,47,45,,candidate_normal
20260409_043053_f631_t75,20260409_043053,631,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f631_t75.jpg,96,89,,candidate_normal
20260409_043053_f631_t76,20260409_043053,631,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f631_t76.jpg,79,75,fast_lane_1,candidate_normal
20260409_043053_f631_t72,20260409_043053,631,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f631_t72.jpg,47,46,,candidate_normal
20260409_043053_f631_t71,20260409_043053,631,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f631_t71.jpg,50,45,,candidate_normal
20260409_043053_f632_t75,20260409_043053,632,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f632_t75.jpg,92,84,,candidate_normal
20260409_043053_f632_t76,20260409_043053,632,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f632_t76.jpg,76,73,fast_lane_1,candidate_normal
20260409_043053_f632_t72,20260409_043053,632,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f632_t72.jpg,46,45,,candidate_normal
20260409_043053_f633_t75,20260409_043053,633,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f633_t75.jpg,86,79,,candidate_normal
20260409_043053_f633_t76,20260409_043053,633,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f633_t76.jpg,75,72,fast_lane_1,candidate_normal
20260409_043053_f633_t72,20260409_043053,633,72,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f633_t72.jpg,46,45,,candidate_normal
20260409_043053_f633_t71,20260409_043053,633,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f633_t71.jpg,48,43,,candidate_normal
20260409_043053_f634_t75,20260409_043053,634,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f634_t75.jpg,84,77,,candidate_normal
20260409_043053_f634_t76,20260409_043053,634,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f634_t76.jpg,74,72,fast_lane_1,candidate_normal
20260409_043053_f634_t71,20260409_043053,634,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f634_t71.jpg,49,44,,candidate_normal
20260409_043053_f635_t75,20260409_043053,635,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f635_t75.jpg,82,74,,candidate_normal
20260409_043053_f635_t76,20260409_043053,635,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f635_t76.jpg,72,69,fast_lane_1,candidate_normal
20260409_043053_f635_t71,20260409_043053,635,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f635_t71.jpg,49,44,,candidate_normal
20260409_043053_f636_t75,20260409_043053,636,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f636_t75.jpg,80,73,,candidate_normal
20260409_043053_f636_t76,20260409_043053,636,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f636_t76.jpg,70,68,fast_lane_1,candidate_normal
20260409_043053_f636_t71,20260409_043053,636,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f636_t71.jpg,49,44,,candidate_normal
20260409_043053_f637_t75,20260409_043053,637,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f637_t75.jpg,79,71,,candidate_normal
20260409_043053_f637_t76,20260409_043053,637,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f637_t76.jpg,69,66,fast_lane_1,candidate_normal
20260409_043053_f637_t71,20260409_043053,637,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f637_t71.jpg,50,44,,candidate_normal
20260409_043053_f638_t75,20260409_043053,638,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f638_t75.jpg,79,72,,candidate_normal
20260409_043053_f638_t76,20260409_043053,638,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f638_t76.jpg,67,64,fast_lane_1,candidate_normal
20260409_043053_f638_t71,20260409_043053,638,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f638_t71.jpg,48,43,,candidate_normal
20260409_043053_f639_t75,20260409_043053,639,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f639_t75.jpg,79,71,,candidate_normal
20260409_043053_f639_t76,20260409_043053,639,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f639_t76.jpg,66,64,fast_lane_1,candidate_normal
20260409_043053_f639_t71,20260409_043053,639,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f639_t71.jpg,48,43,,candidate_normal
20260409_043053_f640_t75,20260409_043053,640,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f640_t75.jpg,75,68,,candidate_normal
20260409_043053_f640_t76,20260409_043053,640,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f640_t76.jpg,64,61,fast_lane_1,candidate_normal
20260409_043053_f640_t71,20260409_043053,640,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f640_t71.jpg,47,43,,candidate_normal
20260409_043053_f641_t75,20260409_043053,641,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f641_t75.jpg,74,67,,candidate_normal
20260409_043053_f641_t76,20260409_043053,641,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f641_t76.jpg,63,61,fast_lane_1,candidate_normal
20260409_043053_f641_t71,20260409_043053,641,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f641_t71.jpg,48,43,,candidate_normal
20260409_043053_f642_t75,20260409_043053,642,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f642_t75.jpg,73,66,,candidate_normal
20260409_043053_f642_t76,20260409_043053,642,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f642_t76.jpg,62,60,fast_lane_1,candidate_normal
20260409_043053_f642_t71,20260409_043053,642,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f642_t71.jpg,47,43,,candidate_normal
20260409_043053_f643_t75,20260409_043053,643,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f643_t75.jpg,72,66,,candidate_normal
20260409_043053_f643_t76,20260409_043053,643,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f643_t76.jpg,62,60,fast_lane_1,candidate_normal
20260409_043053_f643_t71,20260409_043053,643,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f643_t71.jpg,47,43,,candidate_normal
20260409_043053_f643_t80,20260409_043053,643,80,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f643_t80.jpg,66,67,,candidate_normal
20260409_043053_f644_t75,20260409_043053,644,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f644_t75.jpg,70,63,,candidate_normal
20260409_043053_f644_t76,20260409_043053,644,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f644_t76.jpg,60,57,fast_lane_1,candidate_normal
20260409_043053_f644_t71,20260409_043053,644,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f644_t71.jpg,48,43,,candidate_normal
20260409_043053_f645_t75,20260409_043053,645,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f645_t75.jpg,69,63,,candidate_normal
20260409_043053_f645_t76,20260409_043053,645,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f645_t76.jpg,59,57,fast_lane_1,candidate_normal
20260409_043053_f645_t71,20260409_043053,645,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f645_t71.jpg,47,43,,candidate_normal
20260409_043053_f646_t75,20260409_043053,646,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f646_t75.jpg,67,61,,candidate_normal
20260409_043053_f646_t76,20260409_043053,646,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f646_t76.jpg,61,57,fast_lane_1,candidate_normal
20260409_043053_f646_t71,20260409_043053,646,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f646_t71.jpg,46,42,,candidate_normal
20260409_043053_f647_t75,20260409_043053,647,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f647_t75.jpg,65,58,,candidate_normal
20260409_043053_f647_t76,20260409_043053,647,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f647_t76.jpg,59,56,fast_lane_1,candidate_normal
20260409_043053_f647_t71,20260409_043053,647,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f647_t71.jpg,45,41,,candidate_normal
20260409_043053_f648_t75,20260409_043053,648,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f648_t75.jpg,64,58,,candidate_normal
20260409_043053_f648_t76,20260409_043053,648,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f648_t76.jpg,60,56,fast_lane_1,candidate_normal
20260409_043053_f648_t71,20260409_043053,648,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f648_t71.jpg,46,42,,candidate_normal
20260409_043053_f649_t75,20260409_043053,649,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f649_t75.jpg,65,59,,candidate_normal
20260409_043053_f649_t76,20260409_043053,649,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f649_t76.jpg,58,56,fast_lane_1,candidate_normal
20260409_043053_f649_t71,20260409_043053,649,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f649_t71.jpg,46,42,,candidate_normal
20260409_043053_f650_t75,20260409_043053,650,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f650_t75.jpg,64,58,,candidate_normal
20260409_043053_f650_t76,20260409_043053,650,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f650_t76.jpg,58,55,fast_lane_1,candidate_normal
20260409_043053_f650_t71,20260409_043053,650,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f650_t71.jpg,45,41,,candidate_normal
20260409_043053_f651_t75,20260409_043053,651,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f651_t75.jpg,63,57,,candidate_normal
20260409_043053_f651_t76,20260409_043053,651,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f651_t76.jpg,58,55,fast_lane_1,candidate_normal
20260409_043053_f651_t71,20260409_043053,651,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f651_t71.jpg,45,41,,candidate_normal
20260409_043053_f652_t75,20260409_043053,652,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f652_t75.jpg,63,56,,candidate_normal
20260409_043053_f652_t76,20260409_043053,652,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f652_t76.jpg,56,54,fast_lane_1,candidate_normal
20260409_043053_f652_t71,20260409_043053,652,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f652_t71.jpg,45,42,,candidate_normal
20260409_043053_f653_t75,20260409_043053,653,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f653_t75.jpg,62,57,,candidate_normal
20260409_043053_f653_t76,20260409_043053,653,76,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f653_t76.jpg,55,52,fast_lane_1,candidate_normal
20260409_043053_f653_t71,20260409_043053,653,71,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f653_t71.jpg,45,41,,candidate_normal
20260409_043053_f654_t75,20260409_043053,654,75,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f654_t75.jpg,62,56,,candidate_normal
